,id,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
24588,24588,SENHOR DO BONFIM,16/06/2009,0.4,23.8,18.5,20.42,72.75,2
24589,24589,SENHOR DO BONFIM,17/06/2009,15.0,24.8,19.2,21.82,72.75,1
24590,24590,SENHOR DO BONFIM,19/06/2009,0.0,25.4,19.6,21.46,72.75,1
24591,24591,SENHOR DO BONFIM,22/06/2009,4.4,23.0,18.2,20.2,72.75,1
24592,24592,SENHOR DO BONFIM,25/06/2009,0.6,25.0,19.8,21.7,72.75,1
24593,24593,SENHOR DO BONFIM,26/06/2009,1.2,25.0,19.2,21.54,72.75,1
24594,24594,SENHOR DO BONFIM,29/06/2009,0.0,25.2,19.2,21.48,72.75,1
24595,24595,SENHOR DO BONFIM,01/07/2009,0.0,26.0,19.0,21.94,72.75,1
24596,24596,SENHOR DO BONFIM,03/07/2009,0.0,25.9,18.1,21.66,72.75,1
24597,24597,SENHOR DO BONFIM,06/07/2009,0.0,26.4,17.8,20.9,72.75,2
24598,24598,SENHOR DO BONFIM,07/07/2009,1.6,24.6,18.8,20.66,72.75,1
24599,24599,SENHOR DO BONFIM,08/07/2009,1.2,25.6,17.9,20.94,72.75,1
24600,24600,SENHOR DO BONFIM,09/07/2009,0.5,26.4,18.8,21.28,72.75,1
24601,24601,SENHOR DO BONFIM,13/07/2009,0.0,28.2,19.1,22.84,72.75,1
24602,24602,SENHOR DO BONFIM,17/07/2009,2.6,24.8,18.2,20.78,72.75,2
24603,24603,SENHOR DO BONFIM,20/07/2009,0.0,25.8,18.8,21.3,72.75,2
24604,24604,SENHOR DO BONFIM,22/07/2009,0.4,27.4,19.8,22.76,72.75,1
24605,24605,SENHOR DO BONFIM,27/07/2009,0.0,27.2,17.8,21.82,72.75,1
